"handle","name","content","replies","retweets","favorites","unix_timestamp","date","url","__url"
"@kicks_legitt","Eźźy ☔️","This sucks bro , got about 9 inches of water inside the house.. I wouldn't wish this on nobody. Y'all stay safe out here #HurricaneHarvery pic.twitter.com/v5GUUMEVSE","2","21","40","1503840907000","27 Aug 2017","/kicks_legitt/status/901800245553745921","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@JaiManny","Jai Manny","""A kind gesture can reach a wound that only compassion can heal."" #HurricaneHarvery #SundayMorning","2","16","53","1503840711000","27 Aug 2017","/JaiManny/status/901799420966182913","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@OriginalJLP"," 🎃Jon (Spooky) Ott 🎃","Your focus right now needs to be on the people of Texas and those being hit by #HurricaneHarvery","2","38","223","1503840116000","27 Aug 2017","/OriginalJLP/status/901796926122754056","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Lovely60931719","Lovely","My block houston floods #houstonflood #KHOU11 tc jester and Ella #HurricaneHarvery #whiteoakbayou","23","480","766","1503839982000","27 Aug 2017","/Lovely60931719/status/901796365356994560","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@GregAbbott_TX","Greg Abbott","Thank you for the tremendous support you and your staff have provided Texas. Together we will overcome this challenge. #HurricaneHarvery ","193","3.3K","6.4K","1503839667000","27 Aug 2017","/GregAbbott_TX/status/901795044902006785","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@RealTeriAnne","Teri Anne","Prayers for TEXAS


#HurricaneHarvery #HoustonFlood","29","584","1.0K","1503839040000","27 Aug 2017","/RealTeriAnne/status/901792412233859072","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@UHave2Vote","YouHaveToVote","But this morning, while people are suffering, our President is selling books. #HurricaneHarvery #Arpaio","7","24","50","1503838844000","27 Aug 2017","/UHave2Vote/status/901791591660216321","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@BriannaWu","Brianna Wu","The pictures for #HurricaneHarvery are heartbreaking. My heart goes out to everyone affected by this devastation.","3","7","53","1503838671000","27 Aug 2017","/BriannaWu/status/901790866964172801","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@stevemagness","Steve Magness","The flooding is real. Before and after. No more highway. #HurricaneHarvery ","3","55","85","1503838215000","27 Aug 2017","/stevemagness/status/901788951077322752","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@TiffanyHendra","Tiffany Hendra","Devastation. Plz fwd best org's actually doing real work w/ donations. #houstonflood #HurricaneHarvery #helphouston","","25","35","1503838045000","27 Aug 2017","/TiffanyHendra/status/901788238217707520","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@theejwave","ej","Pray for #houston. #houstonflood #HurricaneHarvery ","5","157","158","1503835281000","27 Aug 2017","/theejwave/status/901776645777973249","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@USANewsAgency","US News Agency","If you know someone in #Houston wake them up, go to your roofs, turn off electricity!
#Texas #houstonflood #HurricaneHarvery #Harvey #911","24","574","439","1503833988000","27 Aug 2017","/USANewsAgency/status/901771222027001856","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@BigLeague2020","TRUMP CRUMBS","Our thoughts and prayers remain with the people of Texas. May God watch over you and keep you safe.

#HurricaneHarvery 
#MAGA","7","120","167","1503827490000","27 Aug 2017","/BigLeague2020/status/901743970828607488","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@PasadenaTX","City of Pasadena TX","Update from Mayor Jeff Wagner regarding #HurricaneHarvery ","3","77","48","1503826049000","27 Aug 2017","/PasadenaTX/status/901737924680720384","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@lugo_thomas","DumbassThomass","Just another Saturday night in TEXAS!! #HurricaneHarvery ","1","27","61","1503822032000","27 Aug 2017","/lugo_thomas/status/901721077281419265","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Americares","Americares supporting those in the VenezuelaCrisis","We're Americares: here's how u can help whether you are using #hurricaneharvey #hurricaneharvery #hurricaineharvey https://cards.twitter.com/cards/8r6jg/4phcf …!","","49","81","1503820914000","27 Aug 2017","/Americares/status/901716387407769601","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@kb11311","kristen","#HurricaneHarvery This is the carmax behind my apartment complex. First floor is also flooding. ","9","31","39","1503819160000","27 Aug 2017","/kb11311/status/901709031449997313","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Lacitychiefs","COA","Thanks to our LAFD Search K9's on #NationalDogDay2017 #nationaldogsday for support of our #FEMA Teams #HurricaneHarvery @FEMA_Brock ","3","26","114","1503812289000","26 Aug 2017","/Lacitychiefs/status/901680210705211392","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@AshleyRSmall","Ashley Small","Please folks stay off the streets. My street earlier today vs now: #HurricaneHarvery #HoustonFlood","10","95","158","1503810988000","26 Aug 2017","/AshleyRSmall/status/901674755115405312","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@LAngelle08","L.Angelle","It's gonna be like this for days?!?!#HurricaneHarvery #houstonflood","5","31","52","1503809539000","26 Aug 2017","/LAngelle08/status/901668678982361092","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@KHOUStephanie","Stephanie Whitfield","Major flooding on Elgin in Midtown. The road is a river! #HurricaneHarvery #houwx #KHOU11","4","36","30","1503807772000","26 Aug 2017","/KHOUStephanie/status/901661267831775232","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@USATrump45","USA FOR TRUMP  🇺🇸","Very impressed with how Trump has handled #HurricaneHarvery. He is working hard to keep Texas safe!

Why won't the MSM give him credit? ","2","12","25","1503804753000","26 Aug 2017","/USATrump45/status/901648601297932289","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@tashasmith4real","Tasha","A LOT going on in the world today, but please let's all keep #Texas in our thoughts and prayers. #HurricaneHarvery ","","13","33","1503803461000","26 Aug 2017","/tashasmith4real/status/901643183754543104","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@AFLCIO","AFL-CIO  ✊🏽","Stay safe and help a union member in need. @TexasAFLCIO #HurricaneHarvery relief fund ","5","100","105","1503802022000","26 Aug 2017","/AFLCIO/status/901637148608225286","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@LeahHarnack","Leah Harnack","It's a mile of Houston Metro buses. 120 buses on US 59 HOV lane to keep them high above flooding. #HurricaneHarvery ","1","84","77","1503800961000","26 Aug 2017","/LeahHarnack/status/901632698845945860","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@ENERGY","Energy Department","SITUATION REPORT: 278,000+ customer power outages in #Texas.  https://energy.gov/oe/downloads/hurricane-harvey-situation-reports-august-2017 … #HurricaneHarvery 

(:@NOAASatellites )","2","46","43","1503800682000","26 Aug 2017","/ENERGY/status/901631529327222784","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Janinevanwyk5","Janine Van Wyk","This storm is scary.. Literally will not be able to leave home unless i use a kayak. #flashflood #tornadowarning #HurricaneHarvery","18","7","187","1503800362000","26 Aug 2017","/Janinevanwyk5/status/901630185379901442","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@junogsp7","Tom Moore","Flooding biggest risk now 4 coastal Texas residents -Up to 3 feet of Rain #HurricaneHarvery ","9","122","83","1503800117000","26 Aug 2017","/junogsp7/status/901629160443047937","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@JenaC2","Jena C.","Our friends in Texas, may god be with you #HurricaneHarvery ","20","184","292","1503798643000","26 Aug 2017","/JenaC2/status/901622975081865216","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HarmlessYardDog","Battle Beagle","A Dog Left to Die  

>This Hurts 

#HurricaneHarvery ","10","33","33","1503797655000","26 Aug 2017","/HarmlessYardDog/status/901618830719496192","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HarmlessYardDog","Battle Beagle","""A dog is abandoned on a property off US-77 in Victoria, #Texas on Saturday.""

> I Can Only Feel Rage 

#HurricaneHarvery ","50","144","245","1503797589000","26 Aug 2017","/HarmlessYardDog/status/901618556902797313","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@JoshChapinABC11","Josh Chapin","Woww. This is ridiculous video. Hope everyone is safe. #Khou11 #Cypress ","","23","21","1503796780000","26 Aug 2017","/JoshChapinABC11/status/901615160099577856","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@CallerCrow","Kirsten Crow","Downtown #CorpusChristi, roughly 24 after #HurricaneHarvery made landfall. #stxwx","4","32","82","1503795715000","26 Aug 2017","/CallerCrow/status/901610696659656705","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@KaylaPekkala","Kayla","Friends: Please consider helping the dogs found after #HurricaneHarvery ","5","77","97","1503795176000","26 Aug 2017","/KaylaPekkala/status/901608434671505414","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Leahmcouch","L e a h :)","you tell them Renee #HurricaneHarvery ","2","16","64","1503794088000","26 Aug 2017","/Leahmcouch/status/901603872262762496","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Veteran_4_Trump","Veteran4Trump","TX Governor: POTUS & his FEMA Director have done an outstanding job preparing & responding to #HurricaneHarvery. Reason msm is not covering.","5","20","29","1503793798000","26 Aug 2017","/Veteran_4_Trump/status/901602654048182273","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@GregAbbott_TX","Greg Abbott","Thanks Mayor for all that you & Austin are doing to help the #HurricaneHarvery evacuees. ","40","342","878","1503793455000","26 Aug 2017","/GregAbbott_TX/status/901601218023362560","https://twitter.com/search?l=en&q=%23TXRescue%20OR%20%23hurricaneharvery%20OR%20%23Huffman%20OR%20%23Livingston%20OR%20%23Cypress%20OR%20%23Woodlands%20OR%20%23Conroe%20OR%20%23Hardin%20OR%20%23Crosby%20OR%20%23Baytown%20OR%20%23Mauriceville%20OR%20%23Daisetta%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
